cutoff_type,rejection_rate,replicate,n_pool,n_accepted,n_rejected,realised_rejection_rate,truth_ttd_bad_rate,truth_reject_bad_rate,truth_accepted_bad_rate,oracle_ttd_gini,baseline_reported_gini,baseline_actual_ttd_gini,reject_bad_scale,method,est_ttd_bad_rate,est_reject_bad_rate,claimed_gini,actual_ttd_gini,bad_rate_bias,gini_bias,gini_uplift,reject_bad_rate_bias
risk_hard,0.5,0,60000,21030,20997,0.49960739524591335,0.20180270405608414,0.23842233419418335,0.16485972702503204,0.2840796893629425,0.2587867927267449,0.2695678249367488,2.0,heckman,0.17115205859371052,0.18678894803974666,0.2349086056817029,0.2687349294990855,-0.030650645462373616,-0.0338263238173826,-0.0008328954376632947,-0.05163338615443669
risk_hard,0.5,1,60000,20981,21035,0.5006426123381569,0.19539590747330962,0.23292410373687744,0.158133864402771,0.27115963040915614,0.2539608496290766,0.2559037421249939,2.0,none (biased baseline),0.158133864402771,,0.2539608496290766,0.2559037421249939,-0.037262043070538625,-0.001942892495917281,0.0,
risk_hard,0.5,1,60000,20981,21035,0.5006426123381569,0.19539590747330962,0.23292410373687744,0.158133864402771,0.27115963040915614,0.2539608496290766,0.2559037421249939,2.0,parcelling,0.262590441030719,0.36938435940099834,0.3973032796052487,0.2484188824718896,0.06719453355740937,0.1488843971333591,-0.007484859653104303,0.1364602556641209
risk_hard,0.5,1,60000,20981,21035,0.5006426123381569,0.19539590747330962,0.23292410373687744,0.158133864402771,0.27115963040915614,0.2539608496290766,0.2559037421249939,2.0,fuzzy,0.26323784215788326,0.370677499679531,0.40572893858359826,0.25092710410210284,0.06784193468457364,0.15480183448149543,-0.004976638022891056,0.13775339594265357
risk_hard,0.5,1,60000,20981,21035,0.5006426123381569,0.19539590747330962,0.23292410373687744,0.158133864402771,0.27115963040915614,0.2539608496290766,0.2559037421249939,2.0,ipw,0.16105903410171699,0.16658219189308543,0.27904093112522377,0.25856190206102214,-0.034336873371592636,0.020479029064201626,0.002658159936028248,-0.06634191184379201
risk_hard,0.5,1,60000,20981,21035,0.5006426123381569,0.19539590747330962,0.23292410373687744,0.158133864402771,0.27115963040915614,0.2539608496290766,0.2559037421249939,2.0,heckman,0.16951267374029175,0.18346776940933723,0.24995460376440803,0.25512962465470346,-0.025883233733017874,-0.005175020890295423,-0.0007741174702904363,-0.04945633432754021
risk_hard,0.5,2,60000,20921,20988,0.5007993509747309,0.195401028135537,0.23134741187095642,0.1594427227973938,0.2721756641569233,0.2551578696167627,0.24955122352418968,2.0,none (biased baseline),0.1594427227973938,,0.2551578696167627,0.24955122352418968,-0.035958305338143204,0.005606646092572998,0.0,
risk_hard,0.5,2,60000,20921,20988,0.5007993509747309,0.195401028135537,0.23134741187095642,0.1594427227973938,0.2721756641569233,0.2551578696167627,0.24955122352418968,2.0,parcelling,0.2722804171023581,0.3869353916523728,0.41859564380582714,0.24383315201146782,0.07687938896682112,0.17476249179435932,-0.005718071512721856,0.15558797978141636
risk_hard,0.5,2,60000,20921,20988,0.5007993509747309,0.195401028135537,0.23134741187095642,0.1594427227973938,0.2721756641569233,0.2551578696167627,0.24955122352418968,2.0,fuzzy,0.2722103582864567,0.3867954976693533,0.4203874883957919,0.24527472886259316,0.07680933015091967,0.17511275953319871,-0.004276494661596519,0.15544808579839686
risk_hard,0.5,2,60000,20921,20988,0.5007993509747309,0.195401028135537,0.23134741187095642,0.1594427227973938,0.2721756641569233,0.2551578696167627,0.24955122352418968,2.0,ipw,0.15815810721839765,0.15905508457561943,0.28171379113789285,0.248917082851849,-0.03724292091713935,0.03279670828604386,-0.0006341406723406884,-0.072292327295337
